1702841011282,app,0.56358534
1702841011282,app,0.8087405
1702841011282,app,0.47987303
1702841011282,app,0.8959624
1702841011283,app,0.7466048
1702841011283,app,0.85894346
1702841011283,app,0.51353496
1702841011283,app,0.014984588
1702841011283,app,0.36445203
1702841011284,app,0.16589862
1702841011284,app,0.4456923
1702841011284,app,0.004669332
1702841011284,app,0.3778802
1702841011284,app,0.5711844
1702841011285,app,0.60716575
1702841011285,app,0.6630451
1702841011285,app,0.35212258
1702841011285,app,0.60768455
1702841011286,app,0.8026063
1702841011286,app,0.30195013
1702841011286,app,0.7266762
1702841011286,app,0.92571795
1702841011286,app,0.14233834
1702841011287,app,0.23532823
1702841011287,app,0.20960112
1702841011287,app,0.8436537
1702841011287,app,0.9996948
1702841011287,app,0.39243752
1702841011288,app,0.2972808
1702841011288,app,0.0237434
1702841011288,app,0.09262367
1702841011288,app,0.056215096
1702841011289,app,0.9187902
1702841011289,app,0.2728965
1702841011289,app,0.6911832
1702841011289,app,0.7264931
1702841011289,app,0.20535906
1702841011290,app,0.46845913
1702841011290,app,0.94915617
1702841011290,app,0.108279675
1702841011290,app,0.38523513
1702841011291,app,0.60896635
1702841011291,app,0.36133915
1702841011291,app,0.22510453
1702841011291,app,0.80288094
1702841011292,app,0.98998994
1702841011292,app,0.3455611
1702841011292,app,0.6573077
1702841011292,app,0.063539535
1702841011293,app,0.50480664
1702841011293,app,0.9495834
1702841011293,app,0.9051179
1702841011293,app,0.3030488
1702841011294,app,0.07037568
1702841011294,app,0.68318737
1702841011294,app,0.87725455
1702841011295,app,0.582049
1702841011295,app,0.17789239
1702841011295,app,0.47526476
1702841011295,app,0.5039216
1702841011296,app,0.40559098
1702841011296,app,0.56874293
1702841011296,app,0.7558519
1702841011296,app,0.47529528
1702841011297,app,0.3678091
1702841011297,app,0.035096288
1702841011297,app,0.6629841
1702841011297,app,0.10467849
1702841011298,app,0.92138433
1702841011298,app,0.34598833
1702841011298,app,0.37498093
1702841011298,app,0.31687367
1702841011298,app,0.2718894
1702841011299,app,0.29779962
1702841011299,app,0.567278
1702841011299,app,0.76131475
1702841011299,app,0.39765617
1702841011300,app,0.8901639
1702841011300,app,0.9946287
1702841011300,app,0.050508134
1702841011300,app,0.1940672
1702841011300,app,0.62675864
1702841011301,app,0.1978515
1702841011301,app,0.123325296
1702841011301,app,0.7431257
1702841011301,app,0.94106877
1702841011302,app,0.33631396
1702841011302,app,0.7330851
1702841011302,app,0.7079989
1702841011303,app,0.7472152
1702841011303,app,0.14447463
1702841011303,app,0.0610065
1702841011303,app,0.85262614
1702841011303,app,0.11560412
1702841011304,app,0.014252144
1702841011304,app,0.45451215
1702841011304,app,0.68614763
1702841011304,app,0.073885314
1702841011305,app,0.20194098
1702841011305,app,0.2903531
1702841011305,app,0.23242897
1702841011305,app,0.5325785
1702841011306,app,0.16019166
1702841011306,app,0.9630421
1702841011306,app,0.92480236
1702841011306,app,0.33594775
1702841011306,app,0.9951781
1702841011307,app,0.9980163
1702841011307,app,0.62517166
1702841011307,app,0.43772697
1702841011307,app,0.048432875
1702841011307,app,0.2900174
1702841011308,app,0.76906645
1702841011308,app,0.2019715
1702841011308,app,0.6041444
1702841011308,app,0.46635336
1702841011309,app,0.63472396
1702841011309,app,0.82879114
1702841011309,app,0.7209082
1702841011309,app,0.3751335
1702841011310,app,0.73790705
1702841011310,app,0.9050874
1702841011310,app,0.1889401
1702841011310,app,0.69850767
1702841011311,app,0.35129857
1702841011311,app,0.08038575
1702841011311,app,0.6120487
1702841011311,app,0.6911222
1702841011312,app,0.14911343
1702841011312,app,0.86773276
1702841011312,app,0.61470383
1702841011312,app,0.04321421
1702841011313,app,0.97653127
1702841011313,app,0.5692007
1702841011313,app,0.17392498
1702841011313,app,0.8690451
1702841011314,app,0.7443159
1702841011314,app,0.32691428
1702841011314,app,0.07660146
1702841011314,app,0.82000184
1702841011314,app,0.44825587
1702841011315,app,0.2987457
1702841011315,app,0.5012055
1702841011315,app,0.32303843
1702841011315,app,0.31388286
1702841011316,app,0.9590747
1702841011316,app,0.7250282
1702841011316,app,0.9439985
1702841011316,app,0.06573687
1702841011316,app,0.5245827
1702841011317,app,0.9561144
1702841011317,app,0.87563705
1702841011317,app,0.32212287
1702841011317,app,0.50505084
1702841011318,app,0.29029205
1702841011318,app,0.55116427
1702841011318,app,0.114535965
1702841011318,app,0.37913144
1702841011318,app,0.79335916
1702841011319,app,0.38236642
1702841011319,app,0.5321512
1702841011319,app,0.3951842
1702841011319,app,0.7078768
1702841011319,app,0.6230659
1702841011320,app,0.4915006
1702841011320,app,0.49690238
1702841011320,app,0.7853633
1702841011320,app,0.3570971
1702841011321,app,0.6308481
1702841011321,app,0.37424847
1702841011321,app,0.7432783
1702841011321,app,0.61198765
1702841011321,app,0.32984406
1702841011322,app,0.63921016
1702841011322,app,0.84707177
1702841011322,app,0.59688103
1702841011322,app,0.8539689
1702841011323,app,0.1264687
1702841011323,app,0.6171453
1702841011323,app,0.0659505
1702841011323,app,0.62410355
1702841011323,app,0.31940672
1702841011324,app,0.6610004
1702841011324,app,0.80687886
1702841011324,app,0.61110264
1702841011324,app,0.9006012
1702841011324,app,0.6301767
1702841011325,app,0.25370038
1702841011325,app,0.8551897
1702841011325,app,0.42780846
1702841011325,app,0.30228585
1702841011325,app,0.2255623
1702841011326,app,0.110629596
1702841011326,app,0.1347087
1702841011326,app,0.78811
1702841011326,app,0.7896359
1702841011327,app,0.61522263
1702841011327,app,0.8566546
1702841011327,app,0.86358225
1702841011328,app,0.24954985
1702841011328,app,0.9848323
1702841011328,app,0.08142339
1702841011328,app,0.42680135
1702841011329,app,0.25879696
1702841011329,app,0.23276468
1702841011329,app,0.12509537
1702841011329,app,0.08011109
1702841011330,app,0.058717612
1702841011330,app,0.91470075
1702841011330,app,0.43278298
1702841011330,app,0.8371838
1702841011331,app,0.8420972
1702841011331,app,0.3976867
1702841011331,app,0.0043336283
1702841011331,app,0.9548021
1702841011332,app,0.24109623
1702841011332,app,0.25513473
1702841011332,app,0.9452803
1702841011332,app,0.89022493
1702841011333,app,0.9409772
1702841011333,app,0.78615683
1702841011333,app,0.14242989
1702841011333,app,0.3830073
1702841011334,app,0.41792047
1702841011334,app,0.65993226
1702841011334,app,0.064851835
1702841011334,app,0.66206855
1702841011335,app,0.80269784
1702841011335,app,0.68562883
1702841011335,app,0.6895047
1702841011336,app,0.7777337
1702841011336,app,0.86867887
1702841011336,app,0.70656455
1702841011336,app,0.5519883
1702841011337,app,0.05877865
1702841011337,app,0.14517654
1702841011337,app,0.6199835
1702841011337,app,0.92248297
1702841011338,app,0.69454026
1702841011338,app,0.15591906
1702841011338,app,0.52143925
1702841011339,app,0.10641804
1702841011339,app,0.4417249
1702841011339,app,0.7820978
1702841011339,app,0.974395
1702841011340,app,0.8703879
1702841011340,app,0.45661795
1702841011340,app,0.75063324
1702841011340,app,0.40470594
1702841011341,app,0.9926145
1702841011341,app,0.25208288
1702841011341,app,0.24768822
1702841011341,app,0.62031925
1702841011342,app,0.93908507
1702841011342,app,0.77965635
1702841011342,app,0.6567583
1702841011343,app,0.45545822
1702841011343,app,0.6641743
1702841011343,app,0.63634145
1702841011344,app,0.42204046
1702841011344,app,0.5405744
1702841011344,app,0.5364544
1702841011344,app,0.39695424
1702841011345,app,0.03662221
1702841011345,app,0.19650868
1702841011345,app,0.3894162
1702841011345,app,0.07092502
1702841011346,app,0.15588854
1702841011346,app,0.45432904
1702841011346,app,0.69734794
1702841011346,app,0.6844691
1702841011347,app,0.83571887
1702841011347,app,0.19959106
1702841011347,app,0.8760033
1702841011347,app,0.9874569
1702841011348,app,0.8957183
1702841011348,app,0.44206062
1702841011348,app,0.70851773
1702841011349,app,0.28556168
1702841011349,app,0.40763572
1702841011349,app,0.71019626
1702841011349,app,0.89605397
1702841011350,app,0.39741203
1702841011350,app,0.30860317
1702841011350,app,0.57057405
1702841011350,app,0.7336955
1702841011351,app,0.7363811
1702841011351,app,0.13931699
1702841011351,app,0.27259132
1702841011351,app,0.9111301
1702841011351,app,0.51765496
1702841011352,app,0.9074374
1702841011352,app,0.51796013
1702841011352,app,0.43852046
1702841011352,app,0.09042634
1702841011352,app,0.075777456
1702841011353,app,0.35508287
1702841011353,app,0.6972869
1702841011353,app,0.39484847
1702841011353,app,0.67574084
1702841011354,app,0.19870602
1702841011354,app,0.6157109
1702841011354,app,0.54399246
1702841011354,app,0.54536575
1702841011354,app,0.9745781
1702841011355,app,0.9699698
1702841011355,app,0.53096104
1702841011355,app,0.6928007
1702841011355,app,0.3886227
1702841011356,app,0.80977815
1702841011356,app,0.06082339
1702841011356,app,0.7844783
1702841011356,app,0.32190925
1702841011356,app,0.009155553
1702841011357,app,0.5078585
1702841011357,app,0.75853753
1702841011357,app,0.34980315
1702841011357,app,0.94232
1702841011357,app,0.9972839
1702841011358,app,0.56285286
1702841011358,app,0.38676107
1702841011358,app,0.28421888
1702841011358,app,0.61256754
1702841011359,app,0.01861629
1702841011359,app,0.4557024
1702841011359,app,0.9367657
1702841011359,app,0.7272866
1702841011360,app,0.8083743
1702841011360,app,0.5825983
1702841011360,app,0.079012424
1702841011360,app,0.46220282
1702841011360,app,0.5894345
1702841011361,app,0.81606495
1702841011361,app,0.34357738
1702841011361,app,0.26731163
1702841011361,app,0.23209326
1702841011362,app,0.37174597
1702841011362,app,0.116855375
1702841011362,app,0.62892544
1702841011362,app,0.1830195
1702841011363,app,0.9020051
1702841011363,app,0.9652089
1702841011363,app,0.9015473
1702841011363,app,0.9533982
1702841011363,app,0.890347
1702841011364,app,0.18546098
1702841011364,app,0.2649922
1702841011364,app,0.7322001
1702841011364,app,0.17093417
1702841011365,app,0.48094118
1702841011365,app,0.8065432
1702841011365,app,0.1246376
1702841011365,app,0.57332075
1702841011366,app,0.7620472
1702841011366,app,0.7277749
1702841011366,app,0.01535081
1702841011366,app,0.691641
1702841011367,app,0.072115235
1702841011367,app,0.67662585
1702841011367,app,0.5566576
1702841011367,app,0.77950376
1702841011368,app,0.6382336
1702841011368,app,0.20459609
1702841011368,app,0.2817469
1702841011368,app,0.76921904
1702841011368,app,0.046967987
1702841011369,app,0.34858242
1702841011369,app,0.34324166
1702841011369,app,0.41651663
1702841011370,app,0.54518265
1702841011370,app,0.3379925
1702841011370,app,0.87624747
1702841011370,app,0.5700247
1702841011370,app,0.4657735
1702841011371,app,0.42680135
1702841011371,app,0.4865871
1702841011371,app,0.5658132
1702841011371,app,0.77846617
1702841011372,app,0.85055083
